time,loss,left,right,up,down,highest_reward,average_reward,steps,games,step_per_games
865,0.07186929,1483,1461,609,568,10.700003,1.7978137,4121,132,31
866,0.076724954,1492,1449,591,569,10.100001,1.8101169,4101,130,31
867,0.074815534,1500,1447,602,576,10.000002,1.7545916,4125,132,31
868,0.06571454,1513,1455,609,578,10.300003,1.7383614,4155,134,31
869,0.07998464,1493,1444,617,590,12.300006,1.8622568,4144,132,31
870,0.067232534,1473,1447,619,566,10.300002,1.8370254,4105,129,31
871,0.096713364,1515,1467,638,593,11.500006,1.9176093,4213,130,32
872,0.062096976,1473,1437,629,582,10.000001,1.6455936,4121,138,29
873,0.07670772,1488,1460,637,582,9.8,1.6894149,4167,136,30
874,0.070072256,1499,1456,639,566,10.700004,1.8136027,4160,133,31
875,0.056979645,1464,1419,622,572,9.800001,1.6456684,4077,135,30
876,0.077726215,1494,1457,634,593,10.900004,1.8742919,4178,132,31
877,0.074666634,1493,1457,642,584,9.6,1.8208549,4176,133,31
878,0.066332474,1499,1454,633,589,11.600002,1.8400699,4175,134,31
879,0.06124249,1462,1450,620,604,10.200001,1.6169225,4136,138,29
880,0.07606513,1485,1459,615,580,10.800003,1.7994418,4139,133,31
881,0.08322144,1506,1447,611,567,11.200002,1.8532294,4131,130,31
882,0.08440411,1492,1459,612,569,9.500001,1.7406074,4132,134,30
883,0.06325807,1523,1477,597,587,10.000002,1.8898873,4184,132,31
884,0.079946995,1503,1462,613,591,9.700001,1.6831595,4169,137,30
885,0.069568805,1517,1469,606,574,11.200002,1.7561427,4166,135,30
886,0.090413615,1524,1459,586,583,10.100001,1.7206862,4152,136,30
887,0.08259985,1499,1466,596,604,9.299999,1.4861684,4165,143,29
888,0.08671697,1520,1487,596,588,11.000003,1.7322094,4191,137,30
889,0.074010976,1535,1459,587,563,9.100001,1.7654421,4144,134,30
890,0.07951513,1498,1424,579,593,8.399999,1.6008041,4094,136,30
891,0.080442555,1524,1465,576,576,9.6,1.6788436,4141,136,30
892,0.07857394,1529,1477,560,583,8.9,1.639911,4149,137,30
893,0.07306287,1530,1490,557,586,10.400003,1.7265888,4163,136,30
894,0.06655789,1535,1450,548,572,10.700004,1.7106193,4105,134,30
895,0.06780532,1545,1464,539,564,9.5,1.6715689,4112,136,30
896,0.062329564,1558,1460,546,566,10.200003,1.8604336,4130,130,31
897,0.064470075,1514,1461,547,567,9.700001,1.6305678,4089,135,30
898,0.06401512,1542,1481,576,566,8.900002,1.6223027,4165,138,30
899,0.06026831,1543,1484,551,570,9.800001,1.7847618,4148,133,31
900,0.061155085,1529,1474,547,551,11.200002,1.844377,4101,129,31
901,0.07325343,1560,1489,550,576,9.800001,1.719878,4175,136,30
902,0.06587954,1566,1453,542,587,10.000002,1.7051084,4148,136,30
903,0.062697046,1540,1470,539,566,9.8,1.8227923,4115,131,31
904,0.0677035,1557,1485,553,571,10.300002,1.648581,4166,137,30
905,0.06647527,1547,1483,540,566,9.900001,1.7220958,4136,136,30
906,0.057267446,1535,1487,530,567,9.4,1.658143,4119,136,30
907,0.06992297,1548,1480,538,561,9.000001,1.8331937,4127,128,32
908,0.05361698,1557,1476,538,561,10.100002,1.8750463,4132,130,31
909,0.06686392,1574,1482,538,581,8.6,1.6817939,4175,138,30
910,0.06046423,1523,1469,532,565,10.600002,1.7060628,4089,133,30
911,0.05821532,1530,1472,539,549,9.700001,1.7060372,4090,133,30
912,0.06502856,1571,1497,541,569,10.700003,1.8040421,4178,133,31
913,0.055859666,1549,1481,545,561,9.199999,1.598015,4136,138,29
914,0.062577106,1554,1459,536,560,9.300002,1.6173984,4109,137,29
915,0.07511337,1571,1502,552,576,10.900003,1.7224686,4201,136,30
916,0.059185084,1568,1485,549,559,9.900002,1.7005503,4161,137,30
917,0.06932735,1535,1479,536,571,9.400002,1.610602,4121,138,29
918,0.06413442,1572,1478,548,562,8.199999,1.6737955,4160,138,30
919,0.058373976,1575,1480,529,561,9.299999,1.7247745,4145,134,30
920,0.05909391,1571,1488,531,566,9.400001,1.7233138,4156,135,30
921,0.05171527,1571,1475,528,562,9.200002,1.6039869,4136,138,29
922,0.052668076,1605,1464,532,555,8.4,1.7212918,4156,134,31
923,0.06166066,1594,1476,528,555,8.9,1.7635664,4153,133,31
924,0.06741704,1547,1468,518,563,9.000001,1.7892556,4096,129,31
925,0.044075064,1560,1477,516,562,9.000002,1.7587095,4115,131,31
926,0.049374517,1575,1484,512,567,10.600002,1.8074646,4138,131,31
927,0.04786823,1591,1465,512,556,10.600004,1.7272038,4124,134,30
928,0.050618347,1583,1478,510,577,8.900002,1.702601,4148,135,30
929,0.04588647,1568,1457,508,557,10.1,1.7333716,4090,135,30
930,0.044348337,1587,1484,511,548,9.700004,1.7121044,4130,135,30
931,0.038972724,1567,1483,507,568,11.100001,1.7870765,4125,133,31
932,0.049610365,1574,1472,508,557,11.500005,1.9038656,4111,130,31
933,0.043389633,1603,1506,517,560,8.5,1.6698023,4186,137,30
934,0.04558077,1580,1494,504,555,10.600004,1.8254758,4133,131,31
935,0.04454285,1591,1471,506,561,10.800002,1.7447301,4129,133,31
936,0.048298847,1582,1495,510,552,9.600004,1.7960596,4139,133,31
937,0.056855433,1584,1493,510,564,10.900001,1.9814721,4151,127,32
938,0.041204166,1583,1467,508,556,10.400002,1.8234787,4114,131,31
939,0.028513495,1596,1481,506,567,8.199999,1.5890095,4150,140,29
940,0.031967703,1591,1495,520,557,9.0,1.7675458,4163,133,31
941,0.04397074,1580,1480,502,562,10.000002,1.9308417,4124,127,32
942,0.02995127,1592,1518,514,572,10.700003,1.6309556,4196,141,29
943,0.031058885,1572,1474,506,544,9.3,1.7384499,4096,133,30
944,0.033270106,1587,1480,514,556,10.000001,1.7357004,4137,134,30
945,0.037232354,1582,1470,509,564,10.700004,1.7328221,4125,136,30
946,0.03218957,1586,1477,507,570,10.400003,1.7469065,4140,135,30
947,0.037858948,1588,1472,517,557,10.8,1.6901767,4134,136,30
948,0.048320852,1572,1472,509,556,12.300011,1.896883,4109,130,31
949,0.04107834,1571,1449,516,557,10.100002,1.7909087,4093,131,31
950,0.042156763,1593,1494,509,563,9.800001,1.7909094,4159,133,31
951,0.043415736,1571,1489,493,566,10.900003,1.7899466,4119,133,30
952,0.024033818,1583,1496,504,569,9.700001,1.6645447,4152,137,30
953,0.0422295,1583,1465,509,552,11.500003,1.7938159,4109,132,31
954,0.048835333,1594,1490,514,566,10.100002,1.7819624,4164,133,31
955,0.019643513,1590,1484,506,572,9.099998,1.614063,4152,138,30
956,0.03908577,1593,1495,513,554,10.300003,1.7233431,4155,134,31
957,0.030990578,1595,1484,519,562,9.700001,1.6945648,4160,136,30
958,0.026216438,1587,1471,514,576,8.699999,1.62859,4148,138,30
959,0.031974595,1591,1506,516,563,9.5,1.7105101,4176,134,31
960,0.03185565,1590,1491,527,558,11.000002,1.81788,4166,133,31
961,0.04228409,1610,1493,528,559,10.000002,1.7008573,4190,136,30
962,0.05126702,1586,1476,524,564,9.900002,1.7219498,4150,137,30
963,0.056371458,1602,1471,532,564,10.500004,1.6769948,4169,137,30
964,0.061268058,1550,1482,539,568,10.100002,1.6746054,4139,136,30
965,0.063806474,1557,1487,555,558,9.599999,1.7521746,4157,135,30
966,0.07731758,1531,1458,561,582,9.4,1.7017642,4132,135,30
967,0.071326666,1525,1480,583,582,10.000001,1.7281994,4170,136,30
968,0.08139117,1490,1455,580,598,10.199999,1.7023742,4123,136,30
969,0.07459126,1494,1452,617,559,9.300001,1.8056505,4122,129,31
970,0.06732467,1498,1452,630,595,10.500004,1.7485487,4175,135,30
971,0.05922646,1452,1451,652,580,10.000001,1.7398281,4135,132,31
972,0.061031982,1467,1421,655,601,11.300005,1.7333711,4144,135,30
973,0.040955335,1455,1436,675,587,8.8,1.5975659,4153,139,29
974,0.052323215,1465,1438,666,590,12.000009,1.7527987,4159,135,30
975,0.048920013,1454,1419,656,593,10.4000025,1.8130497,4122,132,31
976,0.049977735,1456,1425,669,599,8.399999,1.7298362,4149,135,30
977,0.03452973,1460,1457,662,601,11.000002,1.7075813,4180,136,30
978,0.06560455,1477,1443,647,591,10.000005,1.8912679,4158,131,31
979,0.043215007,1447,1430,655,599,9.800001,1.639601,4131,138,29
980,0.06684979,1467,1437,639,590,10.400002,1.8997072,4133,127,32
981,0.046181757,1491,1451,654,587,9.8,1.7123815,4183,137,30
982,0.06154557,1487,1443,629,596,10.000002,1.7643298,4155,133,31
983,0.073985904,1482,1461,652,580,10.600002,1.8146325,4175,133,31
984,0.07782008,1479,1447,621,576,10.9000025,1.7618945,4123,133,31
985,0.064387955,1493,1462,607,599,10.700003,1.730255,4161,134,31
986,0.0756688,1486,1460,610,566,9.900001,1.7550924,4122,132,31
987,0.06773421,1508,1461,615,597,10.300001,1.7410406,4181,135,30
988,0.0682886,1477,1448,620,593,10.000001,1.6173972,4138,138,29
989,0.0721328,1517,1455,602,598,9.800001,1.8064213,4172,132,31
990,0.06788697,1513,1469,592,564,9.6,1.7202488,4138,134,30
991,0.082818605,1506,1476,582,584,10.700005,1.7330261,4148,135,30
992,0.08044997,1508,1444,571,582,10.600002,1.6694497,4105,135,30
993,0.07657837,1491,1453,575,582,10.900003,1.7228944,4101,136,30
994,0.071974106,1500,1452,585,584,9.500002,1.5935913,4121,140,29
995,0.076852396,1512,1466,584,577,10.900001,1.7203168,4139,137,30
996,0.068891555,1537,1462,579,583,10.400002,1.7498894,4161,135,30
997,0.077225216,1512,1461,568,588,9.5,1.6726546,4129,138,29
998,0.0757487,1531,1488,554,599,10.500002,1.7321644,4172,136,30
999,0.09477356,1528,1472,584,582,10.100006,1.7956288,4166,132,31
1000,0.08835169,1517,1479,581,581,10.1,1.7552648,4158,135,30
1001,0.08779352,1499,1455,590,572,9.100002,1.8006297,4116,131,31
1002,0.087596655,1504,1448,590,593,10.200001,1.7610868,4135,135,30
1003,0.08120894,1500,1445,593,582,10.300002,1.7521336,4120,136,30
1004,0.098018624,1508,1474,599,574,9.5,1.7547746,4155,133,31
1005,0.08767564,1500,1446,576,593,11.500006,1.667507,4115,137,30
1006,0.088988915,1508,1460,576,572,10.4000025,1.827452,4116,130,31
1007,0.103104144,1506,1469,599,603,9.900002,1.7346396,4177,135,30
1008,0.09709804,1523,1455,596,595,10.799999,1.7785299,4169,133,31
1009,0.07830983,1500,1441,610,598,10.000002,1.8067462,4149,131,31
1010,0.08123572,1504,1462,618,575,11.200005,1.8805702,4159,133,31
1011,0.07105274,1497,1449,649,598,9.299998,1.7123517,4193,136,30
1012,0.064541765,1486,1432,639,578,10.500004,1.7982802,4135,133,31
1013,0.063818336,1456,1454,641,580,9.8,1.7624518,4131,134,30
1014,0.06467667,1469,1425,645,585,10.900001,1.6589454,4124,137,30
1015,0.06323384,1467,1452,644,590,10.300001,1.7404267,4153,136,30
1016,0.09015483,1471,1449,644,592,11.100006,1.760296,4156,136,30
1017,0.063038215,1476,1428,633,600,9.0,1.747254,4137,132,31
1018,0.072029285,1461,1431,650,612,10.300001,1.655679,4154,137,30
1019,0.061457206,1461,1440,652,601,10.000001,1.6627319,4154,137,30
1020,0.05331833,1455,1446,654,607,9.0,1.5111223,4162,144,28
1021,0.063282624,1435,1416,649,616,9.4,1.5318494,4116,141,29
1022,0.06332269,1455,1426,639,612,9.400001,1.6502882,4132,136,30
1023,0.061664786,1474,1435,652,615,9.800001,1.7795717,4176,133,31
1024,0.06704057,1443,1423,665,599,9.0,1.6311604,4130,138,29
1025,0.069483295,1471,1448,657,620,11.500002,1.7752839,4196,135,31
1026,0.07126462,1453,1424,657,588,11.100006,1.8092656,4122,132,31
1027,0.06113763,1460,1439,654,583,10.900004,1.9290596,4136,129,32
1028,0.09869427,1468,1465,655,575,11.300007,2.023395,4163,126,33
1029,0.047863238,1441,1439,649,582,9.7,1.7489637,4111,131,31
1030,0.056831066,1435,1434,641,586,12.7000065,1.8708236,4096,131,31
1031,0.08951325,1480,1433,664,597,9.599999,1.7762557,4174,133,31
1032,0.054621913,1457,1428,653,604,10.900001,1.7836531,4142,133,31
1033,0.0515774,1444,1432,651,603,10.000001,1.6826612,4130,136,30
1034,0.061998133,1440,1442,663,611,9.8,1.6630629,4156,138,30
1035,0.05260452,1441,1418,663,605,11.300002,1.8446548,4127,131,31
1036,0.055613656,1446,1416,650,604,9.6,1.7506298,4116,134,30
1037,0.058455143,1447,1407,670,611,10.400002,1.7304453,4135,134,30
1038,0.041285872,1449,1439,664,607,10.300002,1.635463,4159,138,30
1039,0.060123008,1443,1428,671,600,10.800003,1.6973903,4142,136,30
1040,0.054429352,1428,1434,650,597,10.300003,1.7807717,4109,132,31
1041,0.06779487,1445,1429,666,609,10.400001,1.6680145,4149,138,30
1042,0.06900854,1467,1430,644,606,10.900003,1.8191198,4147,131,31
1043,0.06905603,1466,1432,634,594,8.999999,1.7182959,4126,135,30
1044,0.0658968,1482,1442,632,610,10.200003,1.8067187,4166,134,31
1045,0.066000484,1493,1481,654,607,9.6,1.7067983,4235,139,30
1046,0.080603465,1471,1422,618,593,11.000001,1.9132044,4104,129,31
1047,0.06735445,1477,1441,618,615,10.600003,1.7586583,4151,134,30
1048,0.08102765,1469,1438,607,595,9.800001,1.8421977,4109,131,31
1049,0.07996032,1480,1438,625,588,10.200001,1.7411745,4131,135,30
1050,0.0755916,1485,1450,621,598,9.299999,1.534254,4154,143,29
1051,0.08517383,1470,1444,610,591,10.4000025,1.6629629,4115,136,30
1052,0.087568246,1509,1439,596,587,10.200003,1.7294576,4131,135,30
1053,0.0918089,1504,1457,593,578,10.7,1.7391801,4132,134,30
1054,0.08306873,1495,1443,585,590,9.499999,1.6684883,4113,135,30
1055,0.08111177,1527,1468,596,582,11.500003,1.5901729,4173,141,29
1056,0.07195445,1545,1473,593,583,10.300001,1.7150432,4194,137,30
1057,0.08503455,1519,1472,568,585,8.399999,1.6398629,4144,138,30
1058,0.088299245,1517,1437,566,590,9.500002,1.6854967,4110,135,30
1059,0.072058894,1482,1429,576,582,9.0,1.7489295,4069,132,30
1060,0.07668266,1508,1463,605,580,12.000006,1.7249734,4156,136,30
1061,0.056409802,1495,1456,599,583,11.600006,1.929758,4133,131,31
1062,0.072663255,1484,1445,610,585,10.7,1.6534168,4124,136,30
1063,0.06733471,1464,1440,620,596,8.999998,1.6656051,4120,136,30
1064,0.06169027,1472,1449,629,610,10.200003,1.7594212,4160,135,30
1065,0.04910744,1482,1462,651,597,8.299999,1.6129268,4192,140,29
1066,0.062400546,1456,1421,637,596,10.400002,1.8499244,4110,131,31
1067,0.051129546,1475,1458,652,597,10.6,1.7887352,4182,135,30
1068,0.03799448,1476,1441,651,597,10.800001,1.8347874,4165,132,31
1069,0.053812407,1472,1438,660,597,11.100004,1.7729045,4167,134,31
1070,0.046099152,1471,1427,659,585,10.399999,1.6600894,4142,137,30
1071,0.04365211,1469,1426,644,595,8.599999,1.5913379,4134,139,29
1072,0.04510312,1481,1443,636,572,9.6,1.832887,4132,129,32
1073,0.0547307,1489,1437,639,594,9.200001,1.6940588,4159,136,30
1074,0.055918198,1478,1437,626,576,11.000002,1.8343425,4117,130,31
1075,0.046306156,1477,1452,627,594,9.700003,1.729516,4150,135,30
1076,0.060579672,1484,1442,605,587,10.500001,1.8385359,4118,130,31
1077,0.08423646,1477,1452,595,588,9.300001,1.7499489,4112,131,31
1078,0.070292994,1503,1461,589,583,10.300003,1.8204765,4136,131,31
1079,0.06937563,1517,1451,561,561,9.6,1.9125154,4090,126,32
1080,0.07276754,1542,1478,556,567,11.500004,1.9238448,4143,130,31
1081,0.055715803,1575,1529,557,570,10.200001,1.7777103,4231,135,31
1082,0.07001112,1539,1517,537,569,8.800001,1.6331791,4162,139,29
1083,0.054115515,1582,1509,526,579,8.799999,1.6866039,4196,137,30
1084,0.036785174,1577,1474,512,577,10.400003,1.8148288,4140,133,31
1085,0.03562542,1549,1492,506,578,8.999999,1.5956829,4125,139,29
1086,0.02934896,1543,1475,510,569,10.600004,1.7202324,4097,132,31
1087,0.031359293,1562,1463,507,555,10.700002,1.6976979,4087,134,30
1088,0.043577526,1586,1492,512,570,10.700005,1.9535798,4160,129,32
1089,0.041281704,1547,1481,498,575,12.100007,1.7036554,4101,133,30
1090,0.03282564,1557,1483,510,562,9.3,1.6457907,4112,136,30
1091,0.082431756,1561,1478,508,570,11.200008,2.030214,4117,126,32
1092,0.037321866,1568,1474,508,564,10.200003,1.805953,4114,133,30
1093,0.047554687,1545,1469,505,555,11.800007,1.7979608,4074,129,31
1094,0.05556238,1560,1488,513,573,11.800009,1.8059244,4134,132,31
1095,0.037652653,1567,1482,513,579,9.699999,1.6998043,4141,136,30
1096,0.05316123,1592,1509,514,581,10.700003,1.8350073,4196,132,31
1097,0.034402978,1561,1494,527,573,10.500002,1.7431988,4155,136,30
1098,0.05633683,1590,1486,515,567,11.4000025,1.8424219,4158,133,31
1099,0.032431673,1565,1510,514,593,10.500002,1.7801744,4182,133,31
1100,0.05328062,1559,1490,513,571,8.699998,1.7394123,4133,133,31
1101,0.053092092,1560,1500,508,570,10.600002,1.7880111,4138,132,31
1102,0.045616195,1560,1506,514,583,10.400003,1.7387916,4163,135,30
1103,0.048984986,1575,1496,527,570,9.900002,1.8511488,4168,131,31
1104,0.035968255,1567,1502,513,570,12.000005,1.8518283,4152,132,31
1105,0.0607053,1560,1466,522,561,10.100002,1.8131642,4109,130,31
1106,0.04317457,1572,1496,525,583,9.300001,1.7625461,4176,135,30
1107,0.051732995,1563,1468,508,576,10.200003,1.7786855,4115,131,31
1108,0.04905705,1580,1506,527,579,10.300003,1.8260952,4192,133,31
1109,0.050884377,1553,1466,523,556,10.400003,1.8352834,4098,130,31
1110,0.03603813,1544,1495,504,581,7.599999,1.6592364,4124,135,30
1111,0.052601833,1595,1493,527,579,9.800003,1.7648755,4194,134,31
1112,0.04994162,1568,1492,529,565,11.4000025,1.722699,4154,135,30
1113,0.053519137,1580,1500,526,579,10.100002,1.7860667,4185,134,31
1114,0.04598263,1560,1479,512,586,10.800003,1.6532491,4137,137,30
1115,0.07507573,1570,1497,523,580,10.200002,1.8420122,4170,131,31
1116,0.068785444,1576,1493,530,574,11.2000065,1.841287,4173,134,31
1117,0.06638531,1548,1499,511,564,11.4000025,1.8495365,4122,131,31
1118,0.052983347,1603,1504,517,569,10.200003,1.7563529,4193,136,30
1119,0.050603636,1565,1468,504,567,10.000001,1.7273612,4104,133,30
1120,0.06308352,1599,1501,523,581,11.300007,1.6917914,4204,140,30
1121,0.063538484,1586,1487,520,563,10.900005,1.8423218,4156,132,31
1122,0.054864045,1553,1467,517,562,11.200004,1.8436427,4099,131,31
1123,0.058761135,1579,1498,528,552,9.800003,1.8838562,4157,130,31
1124,0.055002984,1555,1495,528,557,9.4,1.6441089,4135,137,30
1125,0.07253702,1557,1488,521,573,8.6,1.6590941,4139,136,30
1126,0.06312461,1546,1484,513,565,10.1,1.7559618,4108,133,30
1127,0.063323595,1565,1489,524,565,9.4,1.714818,4143,134,30
1128,0.07162413,1569,1492,515,574,9.700005,1.7849618,4150,132,31
1129,0.053926103,1558,1486,522,566,9.6,1.7423501,4132,135,30
1130,0.0657025,1538,1473,513,572,8.700001,1.7839091,4096,130,31
1131,0.06281328,1558,1508,515,582,9.199999,1.7360057,4163,134,31
1132,0.05739813,1556,1496,514,565,10.000001,1.830402,4131,130,31
1133,0.06499338,1585,1493,520,554,10.800004,1.945976,4152,129,32
1134,0.061891157,1557,1466,519,578,8.599999,1.6535419,4120,135,30
1135,0.066863835,1586,1466,521,551,10.100006,1.7674079,4124,134,30
1136,0.051896617,1562,1492,521,574,11.000004,1.8018535,4149,132,31
1137,0.074368015,1561,1502,519,583,10.200005,1.8629992,4165,131,31
1138,0.0523095,1564,1486,521,576,9.800002,1.7913892,4147,133,31
1139,0.06609243,1562,1502,523,558,9.800004,1.7923257,4145,132,31
1140,0.058670115,1571,1494,524,567,10.100001,1.7740353,4156,134,31
1141,0.05410611,1577,1480,537,576,11.4000025,1.8615807,4170,130,32
1142,0.065946564,1549,1476,517,556,10.100001,1.9296217,4098,128,32
1143,0.059773296,1549,1464,527,571,8.799999,1.6558721,4111,134,30
1144,0.050988022,1584,1508,523,561,11.2000065,1.6554575,4176,137,30
1145,0.04248866,1561,1486,519,565,9.700001,1.7644618,4131,133,31
1146,0.060166284,1580,1496,526,562,10.700002,1.8122458,4164,133,31
1147,0.059162788,1591,1496,517,557,10.4000025,1.9207376,4161,128,32
